SuperWEB2(tm)

"General Household Survey 2022"
"Province by Main source of water"
"Counting: Person Weight"

Filters:
"Default Summation","Person Weight"

"Summation Options","Province","Main source of water","Count",
"Person Weight","Limpopo","Borehole outside yard",176767.4347308
"Person Weight","Limpopo","Flowing water/stream/river",76455.6469448
"Person Weight","Limpopo","Stagnant water/dam/pool",15258.0597198
"Person Weight","Limpopo","Well",49541.070756
"Person Weight","Limpopo","Spring",45104.9549381
"Person Weight","Limpopo","Other source of drinking water",206082.4302755
"Person Weight","Limpopo","Total",6167519.4746898
"Person Weight","Total","Piped (tap) water in dwelling",28683885.4687315
"Person Weight","Total","Piped (tap) water on site or in yard",17004501.1746803
"Person Weight","Total","Borehole on site",1356624.0313976
"Person Weight","Total","Rain-water tank on site",1497762.8665559
"Person Weight","Total","Neighbour's tap",1047554.0949167
"Person Weight","Total","Public/communal tap",6192255.8464112
"Person Weight","Total","Water-carrier/tanker",904628.8287244
"Person Weight","Total","Water vendor",1242516.1646342
"Person Weight","Total","Borehole outside yard",759475.5946231
"Person Weight","Total","Flowing water/stream/river",1349062.6761223
"Person Weight","Total","Stagnant water/dam/pool",67854.0691382
"Person Weight","Total","Well",209312.8640256
"Person Weight","Total","Spring",628517.7930609
"Person Weight","Total","Other source of drinking water",440216.4573243
"Person Weight","Total","Total",61384167.9303451


(c) Copyright Statistics South Africa
